image_id,image_dir,x1,y1,x2,y2,class
img000422_57,heineken,1308,843,1335,859,0
img000422_57,heineken,1337,849,1365,866,0
img000422_57,heineken,1366,853,1391,873,0
img000422_57,heineken,1306,792,1334,810,0
img000422_57,heineken,1336,799,1363,816,0
img000422_57,heineken,1366,806,1394,824,0
img000422_57,heineken,1286,746,1316,758,0
img000422_57,heineken,1316,754,1343,768,0
img000422_57,heineken,1347,760,1373,776,0
img000422_57,heineken,1286,696,1312,712,0
img000422_57,heineken,1316,703,1343,719,0
img000422_57,heineken,1346,713,1373,729,0
img000422_57,heineken,1314,655,1343,669,0
img000422_57,heineken,1345,663,1373,676,0
img000007_57,heineken,663,78,793,115,0
img000007_57,heineken,236,720,433,802,0
img000007_57,heineken,268,598,371,697,0
img000331_57,heineken,147,57,298,116,0
img000520_57,heineken,715,320,867,372,0
img000520_57,heineken,569,306,689,351,0
img000520_57,heineken,459,293,557,333,0
img000520_57,heineken,367,284,451,321,0
img000520_57,heineken,292,281,359,314,0
img000525_57,heineken,1951,792,2100,834,0
img000539_57,heineken,100,297,204,326,0
img000539_57,heineken,97,226,146,283,0
img000468_57,heineken,1,4,1068,260,0
img000016_57,heineken,351,587,533,639,0
img000016_57,heineken,686,852,862,902,0
img000016_57,heineken,404,227,478,245,0
img000016_57,heineken,357,488,431,571,0
img000452_57,heineken,319,263,410,280,0
img000452_57,heineken,351,87,410,110,0
img000452_57,heineken,572,282,663,301,0
img000452_57,heineken,446,228,525,271,0
img000452_57,heineken,202,229,287,273,0
img000452_57,heineken,479,95,533,117,0
img000452_57,heineken,585,50,676,95,0
img000448_57,heineken,10,13,81,25,0
img000448_57,heineken,105,13,124,22,0
img000448_57,heineken,148,13,166,23,0
img000448_57,heineken,20,53,38,64,0
img000448_57,heineken,74,50,144,61,0
img000448_57,heineken,11,90,81,103,0
img000448_57,heineken,104,90,123,100,0
img000448_57,heineken,147,90,165,100,0
img000448_57,heineken,21,130,40,140,0
img000448_57,heineken,75,126,142,139,0
img000448_57,heineken,11,166,81,178,0
img000448_57,heineken,104,166,123,176,0
img000448_57,heineken,146,167,164,176,0
img000416_57,heineken,65,28,75,71,0
img000416_57,heineken,47,136,93,148,0
img000416_57,heineken,48,111,68,130,0
img000416_57,heineken,423,17,500,151,0
img000505_57,heineken,125,391,198,408,0
img000505_57,heineken,368,357,390,470,0
img000001_57,heineken,204,480,431,584,0
img000001_57,heineken,1,535,144,588,0
img000510_57,heineken,166,96,304,163,0
img000510_57,heineken,1,98,82,146,0
img000510_57,heineken,186,1,262,50,0
img000510_57,heineken,1,1,66,52,0
img000510_57,heineken,363,151,406,160,0
img000510_57,heineken,363,183,407,193,0
img000510_57,heineken,437,182,470,191,0
img000510_57,heineken,438,216,472,224,0
img000510_57,heineken,414,278,462,290,0
img000510_57,heineken,415,325,463,338,0
img000510_57,heineken,511,19,545,33,0
img000510_57,heineken,509,61,542,75,0
img000510_57,heineken,509,104,542,117,0
img000510_57,heineken,511,131,540,146,0
img000510_57,heineken,504,195,528,209,0
img000510_57,heineken,511,236,526,250,0
img000510_57,heineken,579,1,634,64,0
img000510_57,heineken,579,85,634,150,0
img000510_57,heineken,170,324,227,338,0
img000510_57,heineken,248,314,297,332,0
img000510_57,heineken,320,295,388,329,0
img000510_57,heineken,172,370,226,382,0
img000510_57,heineken,243,373,299,386,0
img000510_57,heineken,318,372,376,385,0
img000510_57,heineken,395,374,451,386,0
img000510_57,heineken,472,369,548,383,0
img000510_57,heineken,194,288,218,296,0
img000510_57,heineken,477,313,527,329,0
img000510_57,heineken,326,211,332,249,0
img000518_57,heineken,304,355,484,439,0
img000518_57,heineken,98,331,161,436,0
img000518_57,heineken,198,268,227,276,0
img000518_57,heineken,170,225,197,234,0
img000518_57,heineken,227,210,256,218,0
img000518_57,heineken,290,191,317,200,0
img000518_57,heineken,348,176,372,183,0
img000518_57,heineken,403,160,428,167,0
img000518_57,heineken,262,247,288,256,0
img000518_57,heineken,323,231,349,238,0
img000518_57,heineken,381,212,407,220,0
img000518_57,heineken,436,194,464,202,0
img000518_57,heineken,228,306,257,315,0
img000518_57,heineken,291,285,319,294,0
img000518_57,heineken,354,266,381,274,0
img000518_57,heineken,415,247,441,257,0
img000518_57,heineken,472,229,500,237,0
img000565_57,heineken,152,123,166,192,0
img000368_57,heineken,136,72,170,87,0
img000368_57,heineken,1,117,28,137,0
img000368_57,heineken,246,83,268,107,0
img000368_57,heineken,46,48,62,71,0
img000368_57,heineken,178,14,191,30,0
img000368_57,heineken,261,27,276,45,0
img000368_57,heineken,117,149,132,167,0
img000368_57,heineken,117,33,225,64,0
img000368_57,heineken,33,133,159,167,0
img000315_57,heineken,519,795,675,835,0
img000315_57,heineken,493,1486,706,1526,0
img000402_57,heineken,80,201,380,258,0
img000578_57,heineken,71,67,103,100,0
img000578_57,heineken,178,112,209,175,0
img000578_57,heineken,220,109,291,196,0
img000578_57,heineken,415,168,442,205,0
img000586_57,heineken,207,358,303,387,0
img000586_57,heineken,74,254,167,320,0
img000636_57,heineken,60,197,161,228,0
img000636_57,heineken,96,112,133,122,0
img000636_57,heineken,97,90,114,106,0
img000636_57,heineken,106,33,127,40,0
img000354_57,heineken,347,84,428,193,0
img000354_57,heineken,260,197,317,285,0
img000354_57,heineken,201,254,255,328,0
img000354_57,heineken,164,304,206,375,0
img000451_57,heineken,5,303,294,438,0
img000451_57,heineken,578,317,802,370,0
img000451_57,heineken,629,164,776,206,0
img000451_57,heineken,69,182,212,227,0
img000393_57,heineken,795,344,903,404,0
img000393_57,heineken,661,304,711,333,0
img000393_57,heineken,829,125,872,139,0
img000414_57,heineken,195,550,373,591,0
img000414_57,heineken,202,449,274,524,0
img000423_57,heineken,26,20,158,59,0
img000600_57,heineken,265,285,378,311,0
img000600_57,heineken,397,292,442,310,0
img000600_57,heineken,199,291,242,311,0
img000600_57,heineken,270,225,313,268,0
img000600_57,heineken,204,239,240,277,0
img000562_57,heineken,178,281,216,290,0
img000562_57,heineken,117,280,173,308,0
img000562_57,heineken,166,370,242,388,0
img000562_57,heineken,48,277,67,311,0
img000344_57,heineken,74,58,263,146,0
img000353_57,heineken,522,374,563,570,0
img000353_57,heineken,426,994,665,1053,0
img000353_57,heineken,436,860,531,962,0
img000380_57,heineken,153,149,223,220,0
img000380_57,heineken,474,241,632,426,0
img000380_57,heineken,387,247,453,383,0
img000323_57,heineken,41,161,97,176,0
img000323_57,heineken,109,195,126,202,0
img000323_57,heineken,7,193,20,204,0
img000323_57,heineken,19,204,29,214,0
img000427_57,heineken,1144,1413,1972,1536,0
img000427_57,heineken,256,781,576,838,0
img000427_57,heineken,1497,1364,1589,1391,0
img000019_57,heineken,56,267,115,280,0
img000019_57,heineken,286,265,345,280,0
img000019_57,heineken,300,164,328,173,0
img000019_57,heineken,74,166,99,174,0
img000019_57,heineken,59,232,85,259,0
img000019_57,heineken,286,231,310,258,0
img000335_57,heineken,80,251,106,323,0
img000335_57,heineken,185,634,261,654,0
img000335_57,heineken,1,629,547,692,0
img000335_57,heineken,84,440,165,474,0
img000335_57,heineken,265,415,274,434,0
img000014_57,heineken,246,442,319,843,0
img000014_57,heineken,567,142,864,237,0
img000324_57,heineken,50,161,462,236,0
img000618_57,heineken,548,399,628,420,0
img000618_57,heineken,682,399,761,420,0
img000618_57,heineken,567,355,615,372,0
img000618_57,heineken,701,356,749,371,0
img000618_57,heineken,582,206,595,281,0
img000618_57,heineken,715,207,729,283,0
img000008_57,heineken,20,44,78,80,0
img000008_57,heineken,176,201,279,231,0
img000008_57,heineken,369,45,508,72,0
img000464_57,heineken,38,112,134,221,0
img000464_57,heineken,30,265,272,312,0
img000589_57,heineken,40,47,84,59,0
img000589_57,heineken,54,99,67,170,0
img000489_57,heineken,207,213,406,254,0
img000443_57,heineken,3335,1632,4402,1886,0
img000528_57,heineken,116,160,156,171,0
img000528_57,heineken,93,318,175,339,0
img000528_57,heineken,94,270,129,308,0
img000561_57,heineken,31,67,64,85,0
img000342_57,heineken,263,246,355,337,0
img000342_57,heineken,462,52,566,112,0
img000342_57,heineken,249,50,345,113,0
img000342_57,heineken,684,7,742,117,0
img000342_57,heineken,461,229,543,324,0
img000342_57,heineken,686,275,789,334,0
img000342_57,heineken,899,232,995,311,0
img000342_57,heineken,694,503,804,555,0
img000342_57,heineken,482,453,578,530,0
img000342_57,heineken,272,473,362,548,0
img000342_57,heineken,943,454,1023,551,0
img000342_57,heineken,280,665,368,743,0
img000342_57,heineken,478,697,576,768,0
img000342_57,heineken,696,678,779,764,0
img000342_57,heineken,915,676,980,771,0
img000342_57,heineken,1031,485,1174,559,0
img000342_57,heineken,1,476,337,676,0
img000519_57,heineken,44,314,127,331,0
img000519_57,heineken,144,316,227,335,0
img000519_57,heineken,244,316,331,333,0
img000519_57,heineken,36,378,118,397,0
img000519_57,heineken,138,378,224,397,0
img000519_57,heineken,239,377,330,399,0
img000519_57,heineken,342,369,432,387,0
img000519_57,heineken,344,307,428,325,0
img000519_57,heineken,444,294,531,314,0
img000519_57,heineken,446,358,535,378,0
img000519_57,heineken,32,442,122,463,0
img000519_57,heineken,36,507,132,528,0
img000519_57,heineken,37,584,135,608,0
img000519_57,heineken,138,441,229,464,0
img000519_57,heineken,150,508,243,528,0
img000519_57,heineken,155,578,249,604,0
img000519_57,heineken,265,584,363,606,0
img000519_57,heineken,259,506,352,529,0
img000519_57,heineken,245,442,336,460,0
img000519_57,heineken,352,431,442,451,0
img000519_57,heineken,368,498,464,521,0
img000519_57,heineken,383,576,479,604,0
img000519_57,heineken,460,422,550,442,0
img000519_57,heineken,479,487,571,509,0
img000519_57,heineken,499,558,594,583,0
img000473_57,heineken,20,139,120,164,0
img000632_57,heineken,798,127,928,163,0
img000632_57,heineken,465,111,559,130,0
img000575_57,heineken,38,119,79,129,0
img000507_57,heineken,97,168,257,234,0
img000507_57,heineken,97,112,129,162,0
img000400_57,heineken,214,66,241,73,0
img000400_57,heineken,197,186,258,202,0
img000400_57,heineken,198,151,226,178,0
img000367_57,heineken,247,208,264,288,0
img000367_57,heineken,195,488,316,531,0
img000367_57,heineken,1,559,512,726,0
img000003_57,heineken,429,225,470,402,0
img000003_57,heineken,356,663,544,731,0
img000003_57,heineken,364,570,439,641,0
img000002_57,heineken,20,25,84,40,0
img000002_57,heineken,192,473,329,520,0
img000002_57,heineken,369,580,463,673,0
img000421_57,heineken,191,178,226,307,0
img000421_57,heineken,302,262,322,361,0
img000421_57,heineken,166,580,262,620,0
img000421_57,heineken,284,572,331,598,0
img000421_57,heineken,363,494,552,629,0
img000421_57,heineken,73,112,91,229,0
img000421_57,heineken,297,129,337,166,0
img000421_57,heineken,97,557,133,602,0
img000421_57,heineken,44,490,83,530,0
img000421_57,heineken,89,50,147,72,0
img000350_57,heineken,321,360,747,523,0
img000538_57,heineken,60,279,116,303,0
img000538_57,heineken,23,351,56,360,0
img000538_57,heineken,344,355,373,365,0
img000538_57,heineken,548,343,578,352,0
img000538_57,heineken,309,287,345,297,0
img000538_57,heineken,569,269,611,293,0
img000538_57,heineken,551,188,566,214,0
img000538_57,heineken,323,209,329,238,0
img000538_57,heineken,56,193,70,223,0
img000343_57,heineken,128,81,158,242,0
img000343_57,heineken,40,629,971,774,0
img000343_57,heineken,784,535,928,564,0
img000343_57,heineken,320,118,346,193,0
img000343_57,heineken,871,82,896,219,0
img000343_57,heineken,1066,83,1094,229,0
img000343_57,heineken,1011,553,1156,586,0
img000425_57,heineken,967,431,998,597,0
img000425_57,heineken,898,866,1067,908,0
img000425_57,heineken,898,764,955,841,0
img000531_57,heineken,134,363,374,409,0
img000526_57,heineken,431,889,473,1021,0
img000526_57,heineken,388,932,430,1010,0
img000526_57,heineken,177,1038,275,1073,0
img000526_57,heineken,218,477,251,593,0
img000526_57,heineken,323,623,440,638,0
img000526_57,heineken,300,265,375,282,0
img000458_57,heineken,126,573,192,590,0
img000458_57,heineken,225,560,285,574,0
img000458_57,heineken,336,560,395,575,0
img000458_57,heineken,424,574,491,589,0
img000458_57,heineken,134,417,186,429,0
img000458_57,heineken,234,417,282,429,0
img000458_57,heineken,341,416,389,429,0
img000458_57,heineken,435,418,483,429,0
img000458_57,heineken,250,805,367,830,0
img000458_57,heineken,729,423,782,437,0
img000458_57,heineken,968,423,1017,434,0
img000458_57,heineken,1213,422,1265,437,0
img000458_57,heineken,1440,424,1494,436,0
img000458_57,heineken,736,299,777,310,0
img000458_57,heineken,976,298,1017,310,0
img000458_57,heineken,1220,299,1260,310,0
img000458_57,heineken,1449,298,1489,310,0
img000298_57,heineken,248,183,352,214,0
img000298_57,heineken,360,125,393,136,0
img000298_57,heineken,347,247,407,266,0
img000298_57,heineken,193,121,216,134,0
img000298_57,heineken,177,242,211,267,0
img000298_57,heineken,208,271,230,296,0
img000298_57,heineken,432,184,456,199,0
img000298_57,heineken,227,145,238,156,0
img000298_57,heineken,350,212,389,246,0
img000388_57,heineken,576,441,680,504,0
img000388_57,heineken,1151,359,1245,414,0
img000388_57,heineken,234,424,325,530,0
img000388_57,heineken,339,703,405,778,0
img000388_57,heineken,399,746,434,791,0
img000388_57,heineken,363,375,378,515,0
img000388_57,heineken,401,440,418,558,0
img000388_57,heineken,853,350,938,444,0
img000388_57,heineken,943,588,1001,655,0
img000388_57,heineken,1003,628,1033,666,0
img000388_57,heineken,963,298,981,426,0
img000388_57,heineken,998,375,1016,463,0
img000388_57,heineken,498,233,630,269,0
img000388_57,heineken,373,175,500,205,0
img000388_57,heineken,980,129,1084,155,0
img000388_57,heineken,1079,183,1195,205,0
img000598_57,heineken,104,138,203,162,0
img000339_57,heineken,58,59,130,90,0
img000595_57,heineken,1557,551,1843,702,0
img000595_57,heineken,1532,461,1664,605,0
img000595_57,heineken,823,656,1052,719,0
img000595_57,heineken,820,595,987,642,0
img000595_57,heineken,1398,1,1535,58,0
img000595_57,heineken,930,202,1074,254,0
img000503_57,heineken,703,335,831,366,0
img000503_57,heineken,855,366,897,379,0
img000459_57,heineken,87,212,188,236,0
img000332_57,heineken,250,267,818,395,0
img000332_57,heineken,273,1,387,143,0
img000633_57,heineken,465,109,559,130,0
img000633_57,heineken,787,124,924,165,0
img000633_57,heineken,525,406,578,419,0
img000633_57,heineken,507,524,592,558,0
img000633_57,heineken,897,495,973,513,0
img000633_57,heineken,930,315,945,384,0
img000633_57,heineken,904,451,932,487,0
img000300_57,heineken,2840,1290,3180,1375,0
img000300_57,heineken,3205,1290,3515,1370,0
img000300_57,heineken,2970,525,3045,835,0
img000300_57,heineken,3335,540,3405,840,0
img000300_57,heineken,488,758,599,859,0
img000300_57,heineken,462,1291,651,1352,0
img000300_57,heineken,1015,1238,1229,1289,0
img000300_57,heineken,1633,1348,1893,1414,0
img000300_57,heineken,1923,1362,2186,1424,0
img000300_57,heineken,2223,1372,2493,1436,0
img000300_57,heineken,2525,1374,2809,1441,0
img000300_57,heineken,3561,1188,3809,1226,0
img000300_57,heineken,3868,1186,4116,1226,0
img000300_57,heineken,4163,1328,4481,1518,0
img000300_57,heineken,4482,1326,4782,1508,0
img000300_57,heineken,5095,1301,5362,1384,0
img000300_57,heineken,5721,1176,6061,1378,0
img000300_57,heineken,5426,1332,5619,1448,0
img000300_57,heineken,731,1287,931,1497,0
img000300_57,heineken,4795,1319,5081,1419,0
img000379_57,heineken,1,241,76,264,0
img000379_57,heineken,113,235,224,262,0
img000379_57,heineken,276,239,320,259,0
img000379_57,heineken,114,160,168,214,0
img000379_57,heineken,278,183,318,224,0
img000379_57,heineken,1,191,24,231,0
img000379_57,heineken,32,35,49,112,0
img000379_57,heineken,159,1,180,58,0
img000379_57,heineken,304,23,320,105,0
img000375_57,heineken,287,325,662,388,0
img000375_57,heineken,217,22,331,84,0
img000375_57,heineken,113,297,189,344,0
img000375_57,heineken,211,321,258,347,0
img000375_57,heineken,485,39,533,69,0
img000375_57,heineken,216,118,260,142,0
img000375_57,heineken,689,12,733,38,0
img000375_57,heineken,780,159,853,200,0
img000375_57,heineken,823,112,873,140,0
img000375_57,heineken,655,424,732,467,0
img000375_57,heineken,759,420,802,447,0
img000375_57,heineken,237,565,307,605,0
img000375_57,heineken,277,625,333,658,0
img000375_57,heineken,146,732,191,757,0
img000375_57,heineken,86,124,187,284,0
img000375_57,heineken,116,501,221,671,0
img000375_57,heineken,415,119,600,179,0
img000375_57,heineken,800,204,902,316,0
img000375_57,heineken,760,627,804,652,0
img000375_57,heineken,762,689,865,746,0
img000375_57,heineken,405,620,586,688,0
img000375_57,heineken,210,155,255,251,0
img000375_57,heineken,173,488,274,527,0
img000375_57,heineken,748,288,846,325,0
img000375_57,heineken,417,552,501,624,0
img000375_57,heineken,763,555,783,612,0
img000375_57,heineken,830,522,935,666,0
img000375_57,heineken,654,490,673,537,0
img000375_57,heineken,490,468,568,493,0
img000375_57,heineken,354,451,394,514,0
img000375_57,heineken,350,278,364,309,0
img000375_57,heineken,520,165,594,248,0
img000375_57,heineken,959,383,1024,435,0
img000642_57,heineken,295,634,471,664,0
img000435_57,heineken,244,169,258,257,0
img000435_57,heineken,184,430,298,474,0
img000435_57,heineken,136,573,361,685,0
img000020_57,heineken,116,330,260,387,0
img000020_57,heineken,379,147,424,172,0
img000020_57,heineken,324,446,434,504,0
img000020_57,heineken,345,364,426,428,0
img000385_57,heineken,118,256,202,277,0
img000385_57,heineken,140,87,181,98,0
img000385_57,heineken,118,204,154,244,0
img000361_57,heineken,40,195,130,270,0
img000361_57,heineken,92,143,180,183,0
img000341_57,heineken,211,83,301,101,0
img000341_57,heineken,251,370,266,444,0
img000341_57,heineken,313,417,326,470,0
img000341_57,heineken,398,446,410,491,0
img000341_57,heineken,164,439,173,485,0
img000341_57,heineken,58,452,68,490,0
img000341_57,heineken,226,604,288,620,0
img000341_57,heineken,298,586,342,598,0
img000341_57,heineken,150,577,189,587,0
